customer_transaction_id,transaction_date,services_availed,Total_Service_Cost,Total_Item_Cost,Total_Transaction_Cost,Haircut,Hair Styling,Premium Bleach and Color,Premium Color,Hair Rebonding,Brazilian Blowout,Keratin Treatment,Traditional Hot Oil,Cellophane Hair Spa,Scalp Detox,Deep Hydration Hair Mask,Classic Manicure,Classic Pedicure,Callus-Removal Foot Spa,Gel Nail Extension,Eyebrow Threading,Eyebrow Tinting,Eyelash Extensions,Gluta IV Drip,Vitamin C Push,Underarm Waxing,Brazilian Waxing,Bikini Waxing,Leg Waxing,Full-Body Waxing
CTID340,2025-07-07,S00006,3000,2315,5315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID341,2025-07-07,S00014,650,815,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CTID342,2025-07-08,"S00013, S00012, S00014",1200,4855,6055,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID343,2025-07-09,"S00017, S00016",500,465,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID344,2025-07-09,"S00003, S00015",5700,1655,7355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CTID345,2025-07-09,"S00017, S00016, S00018",1350,4815,6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID346,2025-07-10,"S00011, S00003, S00001",5650,3655,9305,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID347,2025-07-10,"S00011, S00003",5300,4855,10155,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID348,2025-07-11,"S00013, S00012, S00014",1200,5875,7075,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID349,2025-07-12,"S00016, S00018",1000,3655,4655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID350,2025-07-12,S00006,3000,2650,5650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID351,2025-07-12,"S00007, S00001",2850,4815,7665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID352,2025-07-13,S00015,1200,4855,6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CTID353,2025-07-13,"S00019, S00020",3500,465,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID354,2025-07-13,"S00013, S00012, S00014",1200,1065,2265,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID355,2025-07-13,"S00013, S00012, S00014, S00020",2200,1655,3855,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
CTID356,2025-07-13,"S00004, S00001",2850,3655,6505,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID357,2025-07-13,"S00001, S00006",3350,3655,7005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID358,2025-07-14,S00003,4500,6615,11115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID359,2025-07-14,S00016,150,4375,4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID360,2025-07-14,S00008,600,5875,6475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID361,2025-07-14,S00006,3000,1365,4365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID362,2025-07-15,"S00019, S00020",3500,4375,7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID363,2025-07-15,S00007,2500,3655,6155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID364,2025-07-16,S00007,2500,2840,5340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID365,2025-07-16,"S00019, S00020",3500,1465,4965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID366,2025-07-16,"S00011, S00003, S00001",5650,1715,7365,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID367,2025-07-17,"S00019, S00020",3500,465,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID368,2025-07-17,"S00001, S00006",3350,3655,7005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID369,2025-07-17,"S00017, S00016",500,1465,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID370,2025-07-18,"S00011, S00004, S00001",3650,4855,8505,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID371,2025-07-18,S00005,3500,1715,5215,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID372,2025-07-19,"S00017, S00006",3350,4855,8205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CTID373,2025-07-19,"S00017, S00016, S00018",1350,6615,7965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID374,2025-07-19,"S00019, S00020",3500,715,4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID375,2025-07-19,S00019,2500,4855,7355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID376,2025-07-20,"S00004, S00001",2850,2855,5705,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID377,2025-07-20,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID378,2025-07-20,"S00013, S00012, S00014",1200,2855,4055,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID379,2025-07-20,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID380,2025-07-20,"S00013, S00012",550,1065,1615,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID381,2025-07-21,"S00017, S00025, S00016",3000,3655,6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
CTID382,2025-07-22,S00002,500,4815,5315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID383,2025-07-22,"S00013, S00012",550,2315,2865,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID384,2025-07-22,"S00011, S00004, S00014, S00001",4300,465,4765,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CTID385,2025-07-22,"S00004, S00001",2850,1115,3965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID386,2025-07-23,"S00013, S00012",550,1465,2015,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID387,2025-07-23,"S00013, S00012, S00014, S00005",4700,4815,9515,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID388,2025-07-23,"S00003, S00001",4850,730,5580,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID389,2025-07-24,"S00016, S00018",1000,4855,5855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID390,2025-07-24,S00009,800,4375,5175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID391,2025-07-24,"S00001, S00006",3350,4815,8165,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID392,2025-07-24,"S00013, S00012, S00014, S00019",3700,4375,8075,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
CTID393,2025-07-24,"S00013, S00012, S00014",1200,1365,2565,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID394,2025-07-25,"S00011, S00025",3300,1715,5015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CTID395,2025-07-25,S00019,2500,465,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID396,2025-07-25,"S00017, S00013, S00016",800,4375,5175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
CTID397,2025-07-26,"S00013, S00012",550,4855,5405,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID398,2025-07-26,"S00013, S00012, S00014",1200,3655,4855,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID399,2025-07-26,"S00013, S00012, S00014",1200,3655,4855,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID400,2025-07-27,S00004,2500,1715,4215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID401,2025-07-28,S00016,150,1655,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID402,2025-07-28,"S00013, S00012",550,6615,7165,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID403,2025-07-28,"S00019, S00020",3500,4375,7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID404,2025-07-29,"S00011, S00004, S00006, S00001",6650,4375,11025,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID405,2025-07-29,"S00004, S00001",2850,1365,4215,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID406,2025-07-30,S00016,150,4855,5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID407,2025-07-30,"S00003, S00001",4850,1365,6215,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID408,2025-07-30,"S00011, S00004",3300,1655,4955,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID409,2025-07-31,"S00013, S00012, S00014",1200,1655,2855,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID410,2025-08-01,"S00004, S00001",2850,4115,6965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID411,2025-08-01,"S00017, S00016, S00018",1350,320,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID412,2025-08-01,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID413,2025-08-01,"S00017, S00016",500,1365,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID414,2025-08-02,S00025,2500,1365,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CTID415,2025-08-02,"S00011, S00004, S00001",3650,3655,7305,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID416,2025-08-02,S00016,150,3310,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID417,2025-08-02,"S00007, S00001",2850,4815,7665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID418,2025-08-03,S00025,2500,4115,6615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CTID419,2025-08-04,"S00011, S00003, S00004",7800,4115,11915,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID420,2025-08-04,"S00003, S00001",4850,2315,7165,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID421,2025-08-04,"S00017, S00016",500,4815,5315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID422,2025-08-04,S00025,2500,4415,6915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CTID423,2025-08-05,"S00013, S00012",550,715,1265,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID424,2025-08-06,"S00013, S00012, S00014",1200,5875,7075,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID425,2025-08-06,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID426,2025-08-06,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID427,2025-08-06,"S00017, S00016, S00018",1350,1115,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID428,2025-08-07,"S00017, S00016",500,5875,6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
CTID429,2025-08-07,"S00013, S00012, S00014",1200,3310,4510,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID430,2025-08-07,"S00001, S00005",3850,4855,8705,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID431,2025-08-07,S00004,2500,1655,4155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID432,2025-08-08,S00006,3000,3655,6655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID433,2025-08-08,"S00013, S00012",550,2855,3405,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID434,2025-08-08,"S00013, S00012, S00014, S00015",2400,2315,4715,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
CTID435,2025-08-08,"S00013, S00012, S00014",1200,4855,6055,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID436,2025-08-08,"S00011, S00004, S00001",3650,4855,8505,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID437,2025-08-08,"S00013, S00012",550,4375,4925,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID438,2025-08-09,"S00011, S00004",3300,3655,6955,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID439,2025-08-11,"S00001, S00006",3350,1365,4715,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID440,2025-08-11,"S00005, S00008",4100,3655,7755,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID441,2025-08-12,"S00011, S00003, S00001",5650,3655,9305,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID442,2025-08-12,"S00013, S00012",550,1715,2265,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID443,2025-08-13,S00016,150,2315,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID444,2025-08-13,"S00011, S00004, S00001",3650,4815,8465,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID445,2025-08-13,"S00011, S00004, S00012",3550,1365,4915,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID446,2025-08-14,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID447,2025-08-14,"S00007, S00025",5000,1715,6715,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CTID448,2025-08-14,"S00001, S00005",3850,3655,7505,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID449,2025-08-15,"S00017, S00016, S00018",1350,1715,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID450,2025-08-15,"S00013, S00012",550,1715,2265,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID451,2025-08-19,"S00013, S00012, S00022",1350,4855,6205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
CTID452,2025-08-19,"S00013, S00012, S00016",700,1065,1765,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
CTID453,2025-08-20,"S00017, S00016, S00018, S00023",1850,2150,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
CTID454,2025-08-20,"S00011, S00003, S00001",5650,815,6465,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID455,2025-08-21,"S00016, S00018",1000,715,1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
CTID456,2025-08-21,S00006,3000,3655,6655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID457,2025-08-21,S00016,150,4855,5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID458,2025-08-22,S00010,750,2315,3065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID459,2025-08-23,"S00019, S00020",3500,465,3965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID460,2025-08-23,S00007,2500,1065,3565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID461,2025-08-23,"S00013, S00012, S00002",1050,3655,4705,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID462,2025-08-23,"S00013, S00012",550,4375,4925,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID463,2025-08-23,"S00022, S00002",1300,1365,2665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CTID464,2025-08-23,"S00004, S00001",2850,715,3565,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID465,2025-08-24,"S00013, S00012",550,4855,5405,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID466,2025-08-24,"S00013, S00012, S00014, S00002",1700,4855,6555,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID467,2025-08-25,"S00017, S00016, S00018",1350,4815,6165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID468,2025-08-25,"S00013, S00012",550,4815,5365,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID469,2025-08-26,"S00011, S00006",3800,2855,6655,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID470,2025-08-26,"S00019, S00020",3500,4815,8315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID471,2025-08-27,"S00017, S00016, S00018",1350,1065,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID472,2025-08-27,S00007,2500,4855,7355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID473,2025-08-27,"S00013, S00012, S00014",1200,4855,6055,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID474,2025-08-28,"S00013, S00004, S00012",3050,1655,4705,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID475,2025-08-28,"S00019, S00020",3500,4375,7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID476,2025-08-28,"S00013, S00012, S00014",1200,3655,4855,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID477,2025-08-29,"S00001, S00006",3350,3655,7005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID478,2025-08-29,"S00004, S00001",2850,4375,7225,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID479,2025-08-29,"S00013, S00012, S00014",1200,1365,2565,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID480,2025-08-29,"S00013, S00012, S00014",1200,715,1915,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID481,2025-08-30,"S00007, S00005",6000,4115,10115,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID482,2025-08-30,"S00019, S00020",3500,3655,7155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID483,2025-08-30,"S00019, S00004, S00020",6000,4855,10855,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID484,2025-08-30,"S00011, S00004, S00001",3650,4855,8505,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID485,2025-08-31,"S00013, S00012, S00020",1550,1715,3265,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
CTID486,2025-08-31,"S00013, S00012",550,2315,2865,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID487,2025-08-31,S00019,2500,1655,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CTID488,2025-08-31,S00017,350,6615,6965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CTID489,2025-08-31,S00005,3500,3655,7155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID490,2025-08-31,"S00013, S00012, S00014",1200,1715,2915,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID491,2025-09-01,"S00003, S00001",4850,2315,7165,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID492,2025-09-01,S00008,600,815,1415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID493,2025-09-01,S00023,500,4855,5355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTID494,2025-09-01,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID495,2025-09-02,"S00019, S00011, S00020",4300,3655,7955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CTID496,2025-09-02,"S00017, S00019",2850,1655,4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
CTID497,2025-09-04,S00021,300,4855,5155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CTID498,2025-09-05,S00016,150,1365,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CTID499,2025-09-06,"S00007, S00001, S00022",3650,4855,8505,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CTID500,2025-09-06,"S00017, S00001, S00006",3700,3655,7355,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CTID501,2025-09-06,"S00003, S00001",4850,4815,9665,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID502,2025-09-07,"S00013, S00012, S00014",1200,5875,7075,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CTID503,2025-09-07,"S00013, S00012",550,4375,4925,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CTID504,2025-09-07,S00010,750,4375,5125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID505,2025-09-08,"S00011, S00003, S00001",5650,3655,9305,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID506,2025-09-08,"S00017, S00016, S00018",1350,4375,5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
CTID507,2025-09-08,"S00008, S00023",1100,1715,2815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CTID508,2025-09-08,"S00011, S00003, S00001",5650,2065,7715,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTID509,2025-09-09,"S00012, S00014",900,4815,5715,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CTID510,2025-09-09,"S00013, S00012",550,3655,4205,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
